Cycle ID,Cycle Period,Cycle Name,Project Number,Operation Name,Execution Agency,Team Leader,Operation Type,Lending Instrument,Borrower,Operation Number,Sector,Operation Stage,Country Name,PMR Required,Related Operations,Objective,Impact Category,Risk Rating,Safeguard Performance Rationale,Safeguard Performance,Is Reformulated,Reformulation Date
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1376,Strengthening health management in the State of São Paulo,SECRETARIA DE ESTADO DA SAÚDE DO SÃO PAULO,"ROCHA, MARCIA GOMES",Loan Operation,Investment Loan,ESTADO DO SAO PAULO,3051/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1376,"The overall objective is to contribute to the improvement of health conditions of the population, through the strengthening of Health Services Network.",B,Low,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1389,Strengthening the Unified Health System in Salvador,SECRETARIA DA SAUDE DO ESTADO DA BAHIA,"MAC ARTHUR, IAN WILLIAM",Loan Operation,Investment Loan,ESTADO DA BAHIA,3262/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Fully Disbursed,Brazil,0,BR-L1389,"The main objective of the program is to improve the health conditions of the population of the State of Bahia, especially in the metropolitan region of Salvador (RMS). It hopes to achieve this goal through the organization of an integrated network of health services with a focus on primary health care as a gateway to expand access, quality, continuity and efficiency of the services of the Unified Health System (SUS",B,Low,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1406,Support of Social Reforms in Ceara - PROARES III,"SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS","MAC ARTHUR, IAN WILLIAM",Loan Operation,Investment Loan,ESTADO DE CEARA,3408/OC-BR,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1406,"The main objective of PROARES III is to reduce vulnerability and social risk of individuals and families living in the poorest municipalities in Ceara, through their inclusion in differentiated social services and through employment. To do this, the program will develop and implement actions to promote access, improve infrastructure and quality of social services and productive inclusion, respectively for children, youth at risk, poor and vulnerable families and informal workers",B,Moderate,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1408,Program for the Expansion and Improvement of Specialized Health Care in the State of Ceará II – PROEXMAES II,SECRETARIA DE SAUDE DO ESTADO DO CEARA,"MOURA DA FONSECA PINTO, CATHERINE",Loan Operation,Investment Loan,ESTADO DE CEARA,3703/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1408,"The objective of the program is to help improve the health status of the population of Ceará by
increasing service accessibility and quality and improving the performance of the Unified Public Health System by consolidating the
health care network approach in the state.",B,Substantial,"O Programa conta com apenas uma obra significativa, de construção do Hospital Regional do Vale do Jaguaribe (HRVJ) que já está em fase de finalização. A performance foi considerada satisfatória pois os acordos da missão de 2020 referentes à elaboração do (i) Plano de Gestão de Resíduos Sólidos (PGRS), para a fase de operação do Hospital Regional do Vale do Jaguaribe (HRVJ), e do (ii) Plano de Gestão Territorial (PGT) foram cumpridos, não havendo novos temas ambientais ou sociais que ensejem planos corretivos. A UGP possui apoio de Supervisora de obras e tem efetuado o monitoramento dos aspectos ambientais e sociais do Programa",Satisfactory,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1414,Program for Strengthening Social Inclusion and Healthcare Networks – PROREDES Fortaleza,PREFECTURA MUNICIPAL DE FORTALEZA,"MAC ARTHUR, IAN WILLIAM",Loan Operation,Investment Loan,MUNICIPIO DE FORTALEZA,3678/OC-BR,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1414,"The overall objective of the Program is to promote the reduction of social inequality, by implementing mechanisms and actions that contribute to the full development of the youth of Fortaleza, specifically favoring youth at risk and facing social vulnerability, as well as through investments to ensure the integrity of health care, improving access to specialized services for medium and high complexity and to hospitalization of youth and their families.",B,Moderate,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1415,Strengthening Unified Health System in São Bernardo do Campo,SECRETARIA DE SAUDE DE SAO BERNARDO DO CAMPO,"ROCHA, MARCIA GOMES",Loan Operation,Investment Loan,PREFEITURA DO MUNICIPIO SAO BERNARDO DO CAMPO,3400/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1415,"The program aims to reorganize the health networks in São Bernardo do Campo, in particular the hospital services, urgency and emergency services and maternity health services.",B,Moderate,"O projeto no estágio atual está satisfatório conforme com as Políticas do BID a ele aplicáveis. As obras em construção contam com todas as licenças e planes de gestão ambiental e social requeridos. As condições de trabalho e de segurança dos trabalhadores estão adequadas. Recommendacao: • Implementar sistemática de acompanhamento das ações de SST e Meio Ambiente no canteiro de obras
• Apresentar relatórios de verificação de atendimento de salvaguardas",Satisfactory,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1429,CITY OF SÃO PAULO HEALTH CARE NETWORKS RESTRUCTURING AND QUALITY CERTIFICATION PROJECT – AVANÇA SAÚDE SP,SECRETARIA MUNICIPAL DE SAÚDE DE SÃO PAULO,"ROCHA, MARCIA GOMES",Loan Operation,Investment Loan,PREFEITURA DO MUNICIPIO DE SAO PAULO,4641/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1429,"The project's objective is to contribute to improving the health conditions of the Município of São Paulo's population, by enhancing service access and quality and improving system performance, through consolidation of the health care networks approach.",B,Moderate,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1518,Program to Strengthen the Care Model in the Paraiba Health Network,GOVERNO DO ESTADO DA PARAIBA,"MOURA DA FONSECA PINTO, CATHERINE",Loan Operation,Investment Loan,GOVERNO DO ESTADO DA PARAIBA,4740/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Effective/Pending Eligibility,Brazil,0,BR-L1518,The general objective of the program is to contribute to improve the health conditions for the Paraiba population through the consolidation of the Health Care Networks and the strengthening of the State health management capacities.,C,Moderate,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1519,Modernization and Quality Improvement of Health Services Networks in Belo Horizonte - BetterHealth-BH,SECRETARIA MUNICIPAL DE SAÚDE,"MOURA DA FONSECA PINTO, CATHERINE",Loan Operation,Investment Loan,PREFEITURA MUNICIPAL DE BELO HORIZONTE,4696/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1519,"The program objective is to contribute to the health of the population by increasing access to health services, as well as their quality and efficiency, in the Município of Belo Horizonte",B,Moderate,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1543,Early Childhood Public Policy Improvement Program,MINISTÉRIO DA CIDADANIA,"MAC ARTHUR, IAN WILLIAM",Loan Operation,Investment Loan,REPUBLICA FEDERATIVA DO BRASIL,5200/OC-BR,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Approved/Pending Financial System Registration,Brazil,0,BR-L1543,"Improve the management, processes, flows and methodology of care for families with children in early childhood, through integrated actions from the transfer of income, the performance and qualification of the social assistance network in the territories, prevention of alcohol and drug use of caregivers, as well as other areas of health, education and guarantee of human and social rights.",C,Moderate,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),BR-L1554,Emergency Support Program for vulnerable populations affected by Coronavirus,MINISTÉRIO DA ECONOMIA,"SANCHEZ, MARIO ALBERTO",Loan Operation,Investment Loan,REPUBLICA FEDERATIVA DO BRASIL,5092/OC-BR,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Closed,Brazil,0,BR-L1554,The general development objective of this project is to contribute to ensuring minimum levels of quality of life for vulnerable persons in Brazil amid the crisis caused by COVID-19. The specific objective is to support minimum income and employment levels for those affected by the coronavirus in the immediate period and during the recovery.,C,Moderate,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),CO-G1013,Colombia - Regional Malaria Elimination Inniciative (RMEI) in Mesoamerica and Dominican Republic,MINISTERIO DE SALUD PUBLICA,"CARDONA RIVADENEIRA, JAIME EDUARDO",Investment Grants,,,"GRT/MM-17491-CO, GRT/MM-17492-CO",HEALTH-DISEASE PREVENTION & CONTROL,Disbursing (From eligibility until all the Operations are closed),Colombia,1,CO-G1013,"The objective of the operation is to contribute to the reduction of malaria cases by 2020 in Colombia through improvements in access to prevention, diagnosis and treatment services, and through the timely detection and management of autochthonous and imported cases.",C,Low,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),CO-G1028,Immediate Public Health Response to Contain and Control the Coronavirus and Mitigate Its Impact on Service Delivery in Departments Bordering Ecuador,UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES,"CARDONA RIVADENEIRA, JAIME EDUARDO",Investment Grants,,,GRT/IE-18234-CO,HEALTH-PRIMARY HEALTH CARE,Disbursing (From eligibility until all the Operations are closed),Colombia,0,CO-G1028,"The overall objective of this project is to help reduce the morbidity and mortality caused by COVID-19 and to mitigate other indirect impacts of the pandemic on health in the municipalities of Nairño and Putumayo, border with Ecuador. The project will benefit the Colombian and Ecuadorian population on both sides of the border by improving basic health service provision and epidemiological surveillance at border crossings.",C,Low,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),CO-J0011,PROGRAM TO ENHANCE SUSTAINABILITY AND INCLUSIVENESS IN THE COLOMBIAN HEALTH CARE SYSTEM,MINISTERIO DE SALUD PUBLICA,"CARDONA RIVADENEIRA, JAIME EDUARDO",Grant Financing Product,Investment Loan,REPUBLICA DE COLOMBIA,5172/GR-CO,HEALTH-HEALTH FINANCING,Effective/Pending Eligibility,Colombia,0,CO-L1248,"Improve sustainability of the SGSSS to preserve coverage, equity, and financial protection, as well as improve the population´s health. Specific objectives: (i) controlling the spending on health services and technologies not financed by the UPC; (ii) improving the system efficiency and (iii) increasing migrant population and its receiving communities effective health coverage.",C,Low,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),CO-L1248,PROGRAM TO ENHANCE SUSTAINABILITY AND INCLUSIVENESS IN THE COLOMBIAN HEALTH CARE SYSTEM,MINISTERIO DE SALUD PUBLICA,"CARDONA RIVADENEIRA, JAIME EDUARDO",Loan Operation,Investment Loan,REPUBLICA DE COLOMBIA,5170/OC-CO,HEALTH-HEALTH FINANCING,Effective/Pending Eligibility,Colombia,0,CO-J0011,"Improve sustainability of the SGSSS to preserve coverage, equity, and financial protection, as well as improve the population´s health. Specific objectives: (i) controlling the spending on health services and technologies not financed by the UPC; (ii) improving the system efficiency and (iii) increasing migrant population and its receiving communities effective health coverage.",B13,Low,,,NO,
37,September Cycle,First period Jan-Jun 2021 (37),DR-L1053,Support for Consolidation of the Social Protection System,GABINETE DE COORDINACIÓN DE POLÍTICAS SOCIALES DE LA REPÚBLICA,"GONZALEZ ACERO, CAROLINA",Loan Operation,Investment Loan,REPUBLICA DOMINICANA,2733/OC-DR,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Closed,Dominican Republic,0,DR-L1053,"The goal of this operation is to increase the investments poor Dominican families make in terms of their human capital stock (health, nutrition and education). The operation has three specific objectives: (i) to endow Solidaridad with an efficient process for verifying conditionalities, led by the Ministries of Public Health and Education, with lower transaction costs for them; (ii) to increase the quality of first-level health services delivered to Solidaridad beneficiaries; and (iii) to generate operational and analytic lessons for ongoing improvement of Solidaridad.",B,Moderate,,,NO,
